gender,forecast_date,playin_flag,rd1_win,rd2_win,rd3_win,rd4_win,rd5_win,rd6_win,rd7_win,team_alive,team_id,team_name,team_rating,team_region,team_seed
mens,2017-03-18,0,1,1,0,0,0,0,0,0,258,Virginia,90.57,East,5
mens,2017-03-18,0,1,1,0,0,0,0,0,0,77,Northwestern,84.13,West,8
mens,2017-03-18,0,1,1,0,0,0,0,0,0,87,Notre Dame,87.5,West,5
mens,2017-03-18,0,1,1,0,0,0,0,0,0,52,Florida State,87.57,West,3
mens,2017-03-18,0,1,1,0,0,0,0,0,0,2608,Saint Mary's (CA),88.31,West,7
mens,2017-03-18,0,1,1,0,0,0,0,0,0,2393,Middle Tennessee,83.09,South,12
mens,2017-03-18,0,1,1,0,0,0,0,0,0,66,Iowa State,88.7,Midwest,5
mens,2017-03-18,1,1,0,0,0,0,0,0,0,116,Mount St. Mary's,71.55,East,16a
mens,2017-03-18,0,1,0,0,0,0,0,0,0,259,Virginia Tech,80.74,East,9
mens,2017-03-18,0,1,0,0,0,0,0,0,0,350,North Carolina-Wilmington,81,East,12
mens,2017-03-18,0,1,0,0,0,0,0,0,0,2193,East Tennessee State,78.92,East,13
mens,2017-03-18,0,1,0,0,0,0,0,0,0,2567,Southern Methodist,88.55,East,6
mens,2017-03-18,0,1,0,0,0,0,0,0,0,166,New Mexico State,76.53,East,14
mens,2017-03-18,0,1,0,0,0,0,0,0,0,269,Marquette,83.74,East,10
mens,2017-03-18,0,1,0,0,0,0,0,0,0,2653,Troy,74.44,East,15
mens,2017-03-18,0,1,0,0,0,0,0,0,0,2571,South Dakota State,74.02,West,16
mens,2017-03-18,0,1,0,0,0,0,0,0,0,238,Vanderbilt,84.12,West,9
mens,2017-03-18,0,1,0,0,0,0,0,0,0,163,Princeton,80.67,West,12
mens,2017-03-18,0,1,0,0,0,0,0,0,0,2083,Bucknell,78.86,West,13
mens,2017-03-18,0,1,0,0,0,0,0,0,0,120,Maryland,82.86,West,6
mens,2017-03-18,0,1,0,0,0,0,0,0,0,526,Florida Gulf Coast,76.68,West,14
mens,2017-03-18,0,1,0,0,0,0,0,0,0,2670,Virginia Commonwealth,83.57,West,10
mens,2017-03-18,0,1,0,0,0,0,0,0,0,155,North Dakota,73.42,West,15
mens,2017-03-18,0,1,0,0,0,0,0,0,0,2640,Texas Southern,72.25,South,16
mens,2017-03-18,0,1,0,0,0,0,0,0,0,2550,Seton Hall,83.33,South,9
mens,2017-03-18,0,1,0,0,0,0,0,0,0,135,Minnesota,81.59,South,5
mens,2017-03-18,0,1,0,0,0,0,0,0,0,2737,Winthrop,76.43,South,13
mens,2017-03-18,1,1,0,0,0,0,0,0,0,2306,Kansas State,84.64,South,11a
mens,2017-03-18,0,1,0,0,0,0,0,0,0,2309,Kent State,75.31,South,14
mens,2017-03-18,0,1,0,0,0,0,0,0,0,2168,Dayton,83.43,South,7
mens,2017-03-18,0,1,0,0,0,0,0,0,0,94,Northern Kentucky,73.99,South,15
mens,2017-03-18,1,1,0,0,0,0,0,0,0,302,UC-Davis,72.26,Midwest,16b
mens,2017-03-18,0,1,0,0,0,0,0,0,0,2390,Miami (FL),84.89,Midwest,8
mens,2017-03-18,0,1,0,0,0,0,0,0,0,2440,Nevada,81.52,Midwest,12
mens,2017-03-18,0,1,0,0,0,0,0,0,0,261,Vermont,80.32,Midwest,13
mens,2017-03-18,0,1,0,0,0,0,0,0,0,156,Creighton,84.76,Midwest,6
mens,2017-03-18,0,1,0,0,0,0,0,0,0,314,Iona,76.47,Midwest,14
mens,2017-03-18,0,1,0,0,0,0,0,0,0,197,Oklahoma State,85.23,Midwest,10
mens,2017-03-18,0,1,0,0,0,0,0,0,0,55,Jacksonville State,72.38,Midwest,15
mens,2017-03-18,1,0,0,0,0,0,0,0,0,2443,New Orleans,69.67,East,16b
mens,2017-03-18,1,0,0,0,0,0,0,0,0,2507,Providence,82.05,East,11a
mens,2017-03-18,1,0,0,0,0,0,0,0,0,154,Wake Forest,83.32,South,11b
mens,2017-03-18,1,0,0,0,0,0,0,0,0,2428,North Carolina Central,71.31,Midwest,16a
mens,2017-03-19,0,1,1,1,0.656168112,0.45896001,0.310524705,0.181821428,1,2250,Gonzaga,93.93,West,1
mens,2017-03-19,0,1,1,1,0.696751086,0.529246887,0.286310657,0.152602031,1,2305,Kansas,92.78,Midwest,1
mens,2017-03-19,0,1,1,1,0.676173719,0.397263805,0.216468408,0.111677832,1,96,Kentucky,92.52,South,2
mens,2017-03-19,0,1,1,1,0.679491908,0.343275752,0.179634342,0.089176047,1,153,North Carolina,92.11,South,1
mens,2017-03-19,0,1,1,1,0.676927266,0.25799158,0.162769534,0.087988255,1,12,Arizona,90.11,West,2
mens,2017-03-19,0,1,1,1,0.543787372,0.337907558,0.134778372,0.062348096,1,57,Florida,90.71,East,4
mens,2017-03-19,0,1,1,1,0.343831888,0.200535856,0.119723716,0.060870312,1,277,West Virginia,91.72,West,4
mens,2017-03-19,0,1,1,1,0.456212628,0.268334888,0.101619986,0.04506676,1,275,Wisconsin,89.59,East,8
mens,2017-03-19,0,1,1,1,0.323826281,0.143739558,0.080058605,0.04217826,1,26,UCLA,90,South,3
mens,2017-03-19,0,1,1,1,0.562116141,0.232936383,0.089710236,0.040333857,1,239,Baylor,89.01,East,3
mens,2017-03-19,0,1,1,1,0.303248914,0.187543117,0.081586309,0.035794731,1,2509,Purdue,89.55,Midwest,4
mens,2017-03-19,0,1,1,1,0.566105878,0.170567482,0.064965573,0.02534642,1,130,Michigan,88.3,Midwest,7
mens,2017-03-19,0,1,1,1,0.433894122,0.112642514,0.046318463,0.019334548,1,2483,Oregon,87.88,Midwest,3
mens,2017-03-19,0,1,1,1,0.320508092,0.115720885,0.044657644,0.016698154,1,2086,Butler,87.33,South,4
mens,2017-03-19,0,1,1,1,0.437883859,0.160821171,0.04381717,0.014794889,1,2579,South Carolina,86.55,East,7
mens,2017-03-19,0,1,1,1,0.323072734,0.082512554,0.037056281,0.01396838,1,2752,Xavier,87.25,West,11
mens,2017-03-19,0,1,1,0,0,0,0,0,0,222,Villanova,95.34,East,1
mens,2017-03-19,0,1,1,0,0,0,0,0,0,258,Virginia,90.57,East,5
mens,2017-03-19,1,1,1,0,0,0,0,0,0,30,Southern California,83.71,East,11b
mens,2017-03-19,0,1,1,0,0,0,0,0,0,150,Duke,92.49,East,2
mens,2017-03-19,0,1,1,0,0,0,0,0,0,77,Northwestern,84.13,West,8
mens,2017-03-19,0,1,1,0,0,0,0,0,0,87,Notre Dame,87.5,West,5
mens,2017-03-19,0,1,1,0,0,0,0,0,0,52,Florida State,87.57,West,3
mens,2017-03-19,0,1,1,0,0,0,0,0,0,2608,Saint Mary's (CA),88.31,West,7
mens,2017-03-19,0,1,1,0,0,0,0,0,0,8,Arkansas,84.86,South,8
mens,2017-03-19,0,1,1,0,0,0,0,0,0,2393,Middle Tennessee,83.09,South,12
mens,2017-03-19,0,1,1,0,0,0,0,0,0,2132,Cincinnati,88.95,South,6
mens,2017-03-19,0,1,1,0,0,0,0,0,0,2724,Wichita State,89.93,South,10
mens,2017-03-19,0,1,1,0,0,0,0,0,0,127,Michigan State,85.76,Midwest,9
mens,2017-03-19,0,1,1,0,0,0,0,0,0,66,Iowa State,88.7,Midwest,5
mens,2017-03-19,0,1,1,0,0,0,0,0,0,227,Rhode Island,86.2,Midwest,11
mens,2017-03-19,0,1,1,0,0,0,0,0,0,97,Louisville,91.08,Midwest,2
mens,2017-03-19,1,1,0,0,0,0,0,0,0,116,Mount St. Mary's,71.55,East,16a
mens,2017-03-19,0,1,0,0,0,0,0,0,0,259,Virginia Tech,80.74,East,9
mens,2017-03-19,0,1,0,0,0,0,0,0,0,350,North Carolina-Wilmington,81,East,12
mens,2017-03-19,0,1,0,0,0,0,0,0,0,2193,East Tennessee State,78.92,East,13
mens,2017-03-19,0,1,0,0,0,0,0,0,0,2567,Southern Methodist,88.55,East,6
mens,2017-03-19,0,1,0,0,0,0,0,0,0,166,New Mexico State,76.53,East,14
mens,2017-03-19,0,1,0,0,0,0,0,0,0,269,Marquette,83.74,East,10
mens,2017-03-19,0,1,0,0,0,0,0,0,0,2653,Troy,74.44,East,15
mens,2017-03-19,0,1,0,0,0,0,0,0,0,2571,South Dakota State,74.02,West,16
mens,2017-03-19,0,1,0,0,0,0,0,0,0,238,Vanderbilt,84.12,West,9
mens,2017-03-19,0,1,0,0,0,0,0,0,0,163,Princeton,80.67,West,12
mens,2017-03-19,0,1,0,0,0,0,0,0,0,2083,Bucknell,78.86,West,13
mens,2017-03-19,0,1,0,0,0,0,0,0,0,120,Maryland,82.86,West,6
mens,2017-03-19,0,1,0,0,0,0,0,0,0,526,Florida Gulf Coast,76.68,West,14
mens,2017-03-19,0,1,0,0,0,0,0,0,0,2670,Virginia Commonwealth,83.57,West,10
mens,2017-03-19,0,1,0,0,0,0,0,0,0,155,North Dakota,73.42,West,15
mens,2017-03-19,0,1,0,0,0,0,0,0,0,2640,Texas Southern,72.25,South,16
mens,2017-03-19,0,1,0,0,0,0,0,0,0,2550,Seton Hall,83.33,South,9
mens,2017-03-19,0,1,0,0,0,0,0,0,0,135,Minnesota,81.59,South,5
mens,2017-03-19,0,1,0,0,0,0,0,0,0,2737,Winthrop,76.43,South,13
mens,2017-03-19,1,1,0,0,0,0,0,0,0,2306,Kansas State,84.64,South,11a
mens,2017-03-19,0,1,0,0,0,0,0,0,0,2309,Kent State,75.31,South,14
mens,2017-03-19,0,1,0,0,0,0,0,0,0,2168,Dayton,83.43,South,7
mens,2017-03-19,0,1,0,0,0,0,0,0,0,94,Northern Kentucky,73.99,South,15
mens,2017-03-19,1,1,0,0,0,0,0,0,0,302,UC-Davis,72.26,Midwest,16b
mens,2017-03-19,0,1,0,0,0,0,0,0,0,2390,Miami (FL),84.89,Midwest,8
mens,2017-03-19,0,1,0,0,0,0,0,0,0,2440,Nevada,81.52,Midwest,12
mens,2017-03-19,0,1,0,0,0,0,0,0,0,261,Vermont,80.32,Midwest,13
mens,2017-03-19,0,1,0,0,0,0,0,0,0,156,Creighton,84.76,Midwest,6
mens,2017-03-19,0,1,0,0,0,0,0,0,0,314,Iona,76.47,Midwest,14
mens,2017-03-19,0,1,0,0,0,0,0,0,0,197,Oklahoma State,85.23,Midwest,10
mens,2017-03-19,0,1,0,0,0,0,0,0,0,55,Jacksonville State,72.38,Midwest,15
mens,2017-03-19,1,0,0,0,0,0,0,0,0,2443,New Orleans,69.67,East,16b
mens,2017-03-19,1,0,0,0,0,0,0,0,0,2507,Providence,82.05,East,11a
mens,2017-03-19,1,0,0,0,0,0,0,0,0,154,Wake Forest,83.32,South,11b
mens,2017-03-19,1,0,0,0,0,0,0,0,0,2428,North Carolina Central,71.31,Midwest,16a
mens,2017-03-23,0,1,1,1,1,0.783583138,0.506367914,0.267213545,1,2250,Gonzaga,94.16,West,1
mens,2017-03-23,0,1,1,1,1,0.822252439,0.464439487,0.265791175,1,2305,Kansas,94.2,Midwest,1
mens,2017-03-23,0,1,1,1,0.676173719,0.397263805,0.194792847,0.105134197,1,96,Kentucky,92.52,South,2
mens,2017-03-23,0,1,1,1,0.679491908,0.343275752,0.160883944,0.083719171,1,153,North Carolina,92.11,South,1
mens,2017-03-23,0,1,1,1,0.543787372,0.337907558,0.145872397,0.062968536,1,57,Florida,90.71,East,4
mens,2017-03-23,0,1,1,1,0.456212628,0.268334888,0.110393797,0.045577327,1,275,Wisconsin,89.59,East,8
mens,2017-03-23,0,1,1,1,0.562116141,0.232936383,0.097339418,0.040772614,1,239,Baylor,89.01,East,3
mens,2017-03-23,0,1,1,1,0.323826281,0.143739558,0.072233786,0.039768186,1,26,UCLA,90,South,3
mens,2017-03-23,0,1,1,1,1,0.216416862,0.091392048,0.030075955,1,2752,Xavier,88.13,West,11
mens,2017-03-23,0,1,1,1,1,0.177747561,0.068811266,0.028477457,1,2483,Oregon,88.44,Midwest,3
mens,2017-03-23,0,1,1,1,0.320508092,0.115720885,0.038838669,0.015401411,1,2086,Butler,87.33,South,4
mens,2017-03-23,0,1,1,1,0.437883859,0.160821171,0.048634426,0.015100427,1,2579,South Carolina,86.55,East,7
mens,2017-03-23,0,1,1,1,0,0,0,0,0,277,West Virginia,92.27,West,4
mens,2017-03-23,0,1,1,1,0,0,0,0,0,12,Arizona,90.25,West,2
mens,2017-03-23,0,1,1,1,0,0,0,0,0,2509,Purdue,90.15,Midwest,4
mens,2017-03-23,0,1,1,1,0,0,0,0,0,130,Michigan,88.65,Midwest,7
mens,2017-03-23,0,1,1,0,0,0,0,0,0,222,Villanova,95.34,East,1
mens,2017-03-23,0,1,1,0,0,0,0,0,0,258,Virginia,90.57,East,5
mens,2017-03-23,1,1,1,0,0,0,0,0,0,30,Southern California,83.71,East,11b
mens,2017-03-23,0,1,1,0,0,0,0,0,0,150,Duke,92.49,East,2
mens,2017-03-23,0,1,1,0,0,0,0,0,0,77,Northwestern,84.13,West,8
mens,2017-03-23,0,1,1,0,0,0,0,0,0,87,Notre Dame,87.5,West,5
mens,2017-03-23,0,1,1,0,0,0,0,0,0,52,Florida State,87.57,West,3
mens,2017-03-23,0,1,1,0,0,0,0,0,0,2608,Saint Mary's (CA),88.31,West,7
mens,2017-03-23,0,1,1,0,0,0,0,0,0,8,Arkansas,84.86,South,8
mens,2017-03-23,0,1,1,0,0,0,0,0,0,2393,Middle Tennessee,83.09,South,12
mens,2017-03-23,0,1,1,0,0,0,0,0,0,2132,Cincinnati,88.95,South,6
mens,2017-03-23,0,1,1,0,0,0,0,0,0,2724,Wichita State,89.93,South,10
mens,2017-03-23,0,1,1,0,0,0,0,0,0,127,Michigan State,85.76,Midwest,9
mens,2017-03-23,0,1,1,0,0,0,0,0,0,66,Iowa State,88.7,Midwest,5
mens,2017-03-23,0,1,1,0,0,0,0,0,0,227,Rhode Island,86.2,Midwest,11
mens,2017-03-23,0,1,1,0,0,0,0,0,0,97,Louisville,91.08,Midwest,2
mens,2017-03-23,1,1,0,0,0,0,0,0,0,116,Mount St. Mary's,71.55,East,16a
mens,2017-03-23,0,1,0,0,0,0,0,0,0,259,Virginia Tech,80.74,East,9
mens,2017-03-23,0,1,0,0,0,0,0,0,0,350,North Carolina-Wilmington,81,East,12
mens,2017-03-23,0,1,0,0,0,0,0,0,0,2193,East Tennessee State,78.92,East,13
mens,2017-03-23,0,1,0,0,0,0,0,0,0,2567,Southern Methodist,88.55,East,6
mens,2017-03-23,0,1,0,0,0,0,0,0,0,166,New Mexico State,76.53,East,14
mens,2017-03-23,0,1,0,0,0,0,0,0,0,269,Marquette,83.74,East,10
mens,2017-03-23,0,1,0,0,0,0,0,0,0,2653,Troy,74.44,East,15
mens,2017-03-23,0,1,0,0,0,0,0,0,0,2571,South Dakota State,74.02,West,16
mens,2017-03-23,0,1,0,0,0,0,0,0,0,238,Vanderbilt,84.12,West,9
mens,2017-03-23,0,1,0,0,0,0,0,0,0,163,Princeton,80.67,West,12
mens,2017-03-23,0,1,0,0,0,0,0,0,0,2083,Bucknell,78.86,West,13
mens,2017-03-23,0,1,0,0,0,0,0,0,0,120,Maryland,82.86,West,6
mens,2017-03-23,0,1,0,0,0,0,0,0,0,526,Florida Gulf Coast,76.68,West,14
mens,2017-03-23,0,1,0,0,0,0,0,0,0,2670,Virginia Commonwealth,83.57,West,10
mens,2017-03-23,0,1,0,0,0,0,0,0,0,155,North Dakota,73.42,West,15
mens,2017-03-23,0,1,0,0,0,0,0,0,0,2640,Texas Southern,72.25,South,16
mens,2017-03-23,0,1,0,0,0,0,0,0,0,2550,Seton Hall,83.33,South,9
mens,2017-03-23,0,1,0,0,0,0,0,0,0,135,Minnesota,81.59,South,5
mens,2017-03-23,0,1,0,0,0,0,0,0,0,2737,Winthrop,76.43,South,13
mens,2017-03-23,1,1,0,0,0,0,0,0,0,2306,Kansas State,84.64,South,11a
mens,2017-03-23,0,1,0,0,0,0,0,0,0,2309,Kent State,75.31,South,14
mens,2017-03-23,0,1,0,0,0,0,0,0,0,2168,Dayton,83.43,South,7
mens,2017-03-23,0,1,0,0,0,0,0,0,0,94,Northern Kentucky,73.99,South,15
mens,2017-03-23,1,1,0,0,0,0,0,0,0,302,UC-Davis,72.26,Midwest,16b
mens,2017-03-23,0,1,0,0,0,0,0,0,0,2390,Miami (FL),84.89,Midwest,8
mens,2017-03-23,0,1,0,0,0,0,0,0,0,2440,Nevada,81.52,Midwest,12
mens,2017-03-23,0,1,0,0,0,0,0,0,0,261,Vermont,80.32,Midwest,13
mens,2017-03-23,0,1,0,0,0,0,0,0,0,156,Creighton,84.76,Midwest,6
mens,2017-03-23,0,1,0,0,0,0,0,0,0,314,Iona,76.47,Midwest,14
mens,2017-03-23,0,1,0,0,0,0,0,0,0,197,Oklahoma State,85.23,Midwest,10
mens,2017-03-23,0,1,0,0,0,0,0,0,0,55,Jacksonville State,72.38,Midwest,15
mens,2017-03-23,1,0,0,0,0,0,0,0,0,2443,New Orleans,69.67,East,16b
mens,2017-03-23,1,0,0,0,0,0,0,0,0,2507,Providence,82.05,East,11a
mens,2017-03-23,1,0,0,0,0,0,0,0,0,154,Wake Forest,83.32,South,11b
mens,2017-03-23,1,0,0,0,0,0,0,0,0,2428,North Carolina Central,71.31,Midwest,16a
mens,2017-03-24,0,1,1,1,1,0.783583138,0.51560283,0.269254399,1,2250,Gonzaga,94.16,West,1
mens,2017-03-24,0,1,1,1,1,0.822252439,0.453686681,0.262132741,1,2305,Kansas,94.2,Midwest,1
mens,2017-03-24,0,1,1,1,1,0.560509293,0.27790611,0.152547409,1,96,Kentucky,93.35,South,2
mens,2017-03-24,0,1,1,1,1,0.592792165,0.252046404,0.106145105,1,57,Florida,91.56,East,4
mens,2017-03-24,0,1,1,1,1,0.439490707,0.202094676,0.104455338,1,153,North Carolina,92.5,South,1
mens,2017-03-24,0,1,1,1,1,0.407207835,0.138258896,0.047181616,1,2579,South Carolina,88.98,East,7
mens,2017-03-24,0,1,1,1,1,0.216416862,0.094091871,0.030448203,1,2752,Xavier,88.13,West,11
mens,2017-03-24,0,1,1,1,1,0.177747561,0.066312533,0.027835189,1,2483,Oregon,88.44,Midwest,3
mens,2017-03-24,0,1,1,1,0,0,0,0,0,275,Wisconsin,90.02,East,8
mens,2017-03-24,0,1,1,1,0,0,0,0,0,239,Baylor,89.34,East,3
mens,2017-03-24,0,1,1,1,0,0,0,0,0,277,West Virginia,92.27,West,4
mens,2017-03-24,0,1,1,1,0,0,0,0,0,12,Arizona,90.25,West,2
mens,2017-03-24,0,1,1,1,0,0,0,0,0,2086,Butler,87.91,South,4
mens,2017-03-24,0,1,1,1,0,0,0,0,0,26,UCLA,90.26,South,3
mens,2017-03-24,0,1,1,1,0,0,0,0,0,2509,Purdue,90.15,Midwest,4
mens,2017-03-24,0,1,1,1,0,0,0,0,0,130,Michigan,88.65,Midwest,7
mens,2017-03-24,0,1,1,0,0,0,0,0,0,222,Villanova,95.34,East,1
mens,2017-03-24,0,1,1,0,0,0,0,0,0,258,Virginia,90.57,East,5
mens,2017-03-24,1,1,1,0,0,0,0,0,0,30,Southern California,83.71,East,11b
mens,2017-03-24,0,1,1,0,0,0,0,0,0,150,Duke,92.49,East,2
mens,2017-03-24,0,1,1,0,0,0,0,0,0,77,Northwestern,84.13,West,8
mens,2017-03-24,0,1,1,0,0,0,0,0,0,87,Notre Dame,87.5,West,5
mens,2017-03-24,0,1,1,0,0,0,0,0,0,52,Florida State,87.57,West,3
mens,2017-03-24,0,1,1,0,0,0,0,0,0,2608,Saint Mary's (CA),88.31,West,7
mens,2017-03-24,0,1,1,0,0,0,0,0,0,8,Arkansas,84.86,South,8
mens,2017-03-24,0,1,1,0,0,0,0,0,0,2393,Middle Tennessee,83.09,South,12
mens,2017-03-24,0,1,1,0,0,0,0,0,0,2132,Cincinnati,88.95,South,6
mens,2017-03-24,0,1,1,0,0,0,0,0,0,2724,Wichita State,89.93,South,10
mens,2017-03-24,0,1,1,0,0,0,0,0,0,127,Michigan State,85.76,Midwest,9
mens,2017-03-24,0,1,1,0,0,0,0,0,0,66,Iowa State,88.7,Midwest,5
mens,2017-03-24,0,1,1,0,0,0,0,0,0,227,Rhode Island,86.2,Midwest,11
mens,2017-03-24,0,1,1,0,0,0,0,0,0,97,Louisville,91.08,Midwest,2
mens,2017-03-24,1,1,0,0,0,0,0,0,0,116,Mount St. Mary's,71.55,East,16a
mens,2017-03-24,0,1,0,0,0,0,0,0,0,259,Virginia Tech,80.74,East,9
mens,2017-03-24,0,1,0,0,0,0,0,0,0,350,North Carolina-Wilmington,81,East,12
mens,2017-03-24,0,1,0,0,0,0,0,0,0,2193,East Tennessee State,78.92,East,13
mens,2017-03-24,0,1,0,0,0,0,0,0,0,2567,Southern Methodist,88.55,East,6
mens,2017-03-24,0,1,0,0,0,0,0,0,0,166,New Mexico State,76.53,East,14
mens,2017-03-24,0,1,0,0,0,0,0,0,0,269,Marquette,83.74,East,10
mens,2017-03-24,0,1,0,0,0,0,0,0,0,2653,Troy,74.44,East,15
mens,2017-03-24,0,1,0,0,0,0,0,0,0,2571,South Dakota State,74.02,West,16
mens,2017-03-24,0,1,0,0,0,0,0,0,0,238,Vanderbilt,84.12,West,9
mens,2017-03-24,0,1,0,0,0,0,0,0,0,163,Princeton,80.67,West,12
mens,2017-03-24,0,1,0,0,0,0,0,0,0,2083,Bucknell,78.86,West,13
mens,2017-03-24,0,1,0,0,0,0,0,0,0,120,Maryland,82.86,West,6
mens,2017-03-24,0,1,0,0,0,0,0,0,0,526,Florida Gulf Coast,76.68,West,14
mens,2017-03-24,0,1,0,0,0,0,0,0,0,2670,Virginia Commonwealth,83.57,West,10
mens,2017-03-24,0,1,0,0,0,0,0,0,0,155,North Dakota,73.42,West,15
mens,2017-03-24,0,1,0,0,0,0,0,0,0,2640,Texas Southern,72.25,South,16
mens,2017-03-24,0,1,0,0,0,0,0,0,0,2550,Seton Hall,83.33,South,9
mens,2017-03-24,0,1,0,0,0,0,0,0,0,135,Minnesota,81.59,South,5
mens,2017-03-24,0,1,0,0,0,0,0,0,0,2737,Winthrop,76.43,South,13
mens,2017-03-24,1,1,0,0,0,0,0,0,0,2306,Kansas State,84.64,South,11a
mens,2017-03-24,0,1,0,0,0,0,0,0,0,2309,Kent State,75.31,South,14
mens,2017-03-24,0,1,0,0,0,0,0,0,0,2168,Dayton,83.43,South,7
mens,2017-03-24,0,1,0,0,0,0,0,0,0,94,Northern Kentucky,73.99,South,15
mens,2017-03-24,1,1,0,0,0,0,0,0,0,302,UC-Davis,72.26,Midwest,16b
mens,2017-03-24,0,1,0,0,0,0,0,0,0,2390,Miami (FL),84.89,Midwest,8
mens,2017-03-24,0,1,0,0,0,0,0,0,0,2440,Nevada,81.52,Midwest,12
mens,2017-03-24,0,1,0,0,0,0,0,0,0,261,Vermont,80.32,Midwest,13
mens,2017-03-24,0,1,0,0,0,0,0,0,0,156,Creighton,84.76,Midwest,6
mens,2017-03-24,0,1,0,0,0,0,0,0,0,314,Iona,76.47,Midwest,14
mens,2017-03-24,0,1,0,0,0,0,0,0,0,197,Oklahoma State,85.23,Midwest,10
mens,2017-03-24,0,1,0,0,0,0,0,0,0,55,Jacksonville State,72.38,Midwest,15
mens,2017-03-24,1,0,0,0,0,0,0,0,0,2443,New Orleans,69.67,East,16b
mens,2017-03-24,1,0,0,0,0,0,0,0,0,2507,Providence,82.05,East,11a
mens,2017-03-24,1,0,0,0,0,0,0,0,0,154,Wake Forest,83.32,South,11b
mens,2017-03-24,1,0,0,0,0,0,0,0,0,2428,North Carolina Central,71.31,Midwest,16a
mens,2017-03-25,0,1,1,1,1,1,0.660705037,0.379014958,1,2250,Gonzaga,94.74,West,1
mens,2017-03-25,0,1,1,1,1,1,0.42121273,0.182683257,1,2483,Oregon,91.53,Midwest,3
mens,2017-03-25,0,1,1,1,1,0.560509293,0.333251269,0.169878267,1,96,Kentucky,93.35,South,2
mens,2017-03-25,0,1,1,1,1,0.439490707,0.245536001,0.117193684,1,153,North Carolina,92.5,South,1
mens,2017-03-25,0,1,1,1,1,0.592792165,0.221245343,0.1050495,1,57,Florida,91.56,East,4
mens,2017-03-25,0,1,1,1,1,0.407207835,0.11804962,0.046180334,1,2579,South Carolina,88.98,East,7
mens,2017-03-25,0,1,1,1,1,0,0,0,0,2752,Xavier,88.84,West,11
mens,2017-03-25,0,1,1,1,1,0,0,0,0,2305,Kansas,94.34,Midwest,1
mens,2017-03-25,0,1,1,1,0,0,0,0,0,275,Wisconsin,90.02,East,8
mens,2017-03-25,0,1,1,1,0,0,0,0,0,239,Baylor,89.34,East,3
mens,2017-03-25,0,1,1,1,0,0,0,0,0,277,West Virginia,92.27,West,4
mens,2017-03-25,0,1,1,1,0,0,0,0,0,12,Arizona,90.25,West,2
mens,2017-03-25,0,1,1,1,0,0,0,0,0,2086,Butler,87.91,South,4
mens,2017-03-25,0,1,1,1,0,0,0,0,0,26,UCLA,90.26,South,3
mens,2017-03-25,0,1,1,1,0,0,0,0,0,2509,Purdue,90.15,Midwest,4
mens,2017-03-25,0,1,1,1,0,0,0,0,0,130,Michigan,88.65,Midwest,7
mens,2017-03-25,0,1,1,0,0,0,0,0,0,222,Villanova,95.34,East,1
mens,2017-03-25,0,1,1,0,0,0,0,0,0,258,Virginia,90.57,East,5
mens,2017-03-25,1,1,1,0,0,0,0,0,0,30,Southern California,83.71,East,11b
mens,2017-03-25,0,1,1,0,0,0,0,0,0,150,Duke,92.49,East,2
mens,2017-03-25,0,1,1,0,0,0,0,0,0,77,Northwestern,84.13,West,8
mens,2017-03-25,0,1,1,0,0,0,0,0,0,87,Notre Dame,87.5,West,5
mens,2017-03-25,0,1,1,0,0,0,0,0,0,52,Florida State,87.57,West,3
mens,2017-03-25,0,1,1,0,0,0,0,0,0,2608,Saint Mary's (CA),88.31,West,7
mens,2017-03-25,0,1,1,0,0,0,0,0,0,8,Arkansas,84.86,South,8
mens,2017-03-25,0,1,1,0,0,0,0,0,0,2393,Middle Tennessee,83.09,South,12
mens,2017-03-25,0,1,1,0,0,0,0,0,0,2132,Cincinnati,88.95,South,6
mens,2017-03-25,0,1,1,0,0,0,0,0,0,2724,Wichita State,89.93,South,10
mens,2017-03-25,0,1,1,0,0,0,0,0,0,127,Michigan State,85.76,Midwest,9
mens,2017-03-25,0,1,1,0,0,0,0,0,0,66,Iowa State,88.7,Midwest,5
mens,2017-03-25,0,1,1,0,0,0,0,0,0,227,Rhode Island,86.2,Midwest,11
mens,2017-03-25,0,1,1,0,0,0,0,0,0,97,Louisville,91.08,Midwest,2
mens,2017-03-25,1,1,0,0,0,0,0,0,0,116,Mount St. Mary's,71.55,East,16a
mens,2017-03-25,0,1,0,0,0,0,0,0,0,259,Virginia Tech,80.74,East,9
mens,2017-03-25,0,1,0,0,0,0,0,0,0,350,North Carolina-Wilmington,81,East,12
mens,2017-03-25,0,1,0,0,0,0,0,0,0,2193,East Tennessee State,78.92,East,13
mens,2017-03-25,0,1,0,0,0,0,0,0,0,2567,Southern Methodist,88.55,East,6
mens,2017-03-25,0,1,0,0,0,0,0,0,0,166,New Mexico State,76.53,East,14
mens,2017-03-25,0,1,0,0,0,0,0,0,0,269,Marquette,83.74,East,10
mens,2017-03-25,0,1,0,0,0,0,0,0,0,2653,Troy,74.44,East,15
mens,2017-03-25,0,1,0,0,0,0,0,0,0,2571,South Dakota State,74.02,West,16
mens,2017-03-25,0,1,0,0,0,0,0,0,0,238,Vanderbilt,84.12,West,9
mens,2017-03-25,0,1,0,0,0,0,0,0,0,163,Princeton,80.67,West,12
mens,2017-03-25,0,1,0,0,0,0,0,0,0,2083,Bucknell,78.86,West,13
mens,2017-03-25,0,1,0,0,0,0,0,0,0,120,Maryland,82.86,West,6
